"DataSet","Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","Recruits_Wild","Recruits_Total"
"Ck_SBC","Chinook",1980,2692,2692,477.575500691358,477.575500691358,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1981,2464,2464,355.519682765432,355.519682765432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1982,3134,3134,379.961952765432,379.961952765432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1983,2546,2546,273.992329703704,273.992329703704,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1984,4025,4025,462.211871716049,462.211871716049,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1985,5047,5047,528.714808580247,528.714808580247,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1986,7117,7117,1239.32885290123,1239.32885290123,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1987,6068,6068,823.86497565432,823.86497565432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1988,12162,12162,1095.92553760494,1095.92553760494,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1989,14481,14481,1054.71271309877,1054.71271309877,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1990,16145,16145,1891.55810391358,1891.55810391358,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1991,8171,8171,631.814750358024,631.814750358024,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1992,4464,4464,348.792533135802,348.792533135802,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1993,2489,2489,143.685826481481,143.685826481481,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1994,2812,2812,217.530133283951,217.530133283951,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1995,3298,3298,709.929096765432,709.929096765432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1996,3552,3552,710.312184345679,710.312184345679,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1997,3227,3227,521.363461691358,521.363461691358,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1998,4747,4747,678.720573938272,678.720573938272,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1999,8726.14070273473,8726.14070273473,1418.45567901868,1418.45567901868,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2000,9046.34541131439,9046.34541131439,1319.06647227811,1319.06647227811,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2001,15492.748465797,15492.748465797,1741.97617166124,1741.97617166124,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2002,14108,14108,1879.1935621358,1879.1935621358,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2003,8364,8364,932.354736271605,932.354736271605,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2004,11251,11251,1688.53762765432,1688.53762765432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2005,9452,9452,1191.60135541975,1191.60135541975,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2006,13066,13066,2684.01442322222,2684.01442322222,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2007,8005,8005,1298.02314654321,1298.02314654321,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2008,7791,7791,1458.21282345679,1458.21282345679,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2009,9198,9198,2385.80825430864,2385.80825430864,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2010,5786,5786,1457.78856828395,1457.78856828395,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2011,6671,6671,1701.78860076543,1701.78860076543,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2012,8458,8458,3387.56016939506,3387.56016939506,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2013,7379,7379,3312.22690565432,3312.22690565432,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2014,5323,5323,2864.42814133333,2864.42814133333,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2015,5145,5145,1897.83654401235,1897.83654401235,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2016,8847,8847,2529.69240814815,2529.69240814815,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2017,11349,11349,2527.83495017284,2527.83495017284,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",2018,7851,7851,1575.17042680247,1575.17042680247,"CK-29","East Vancouver Island-North_FA_0.x","DU23",NA,NA
"Ck_SBC","Chinook",1972,4,4,1.07882844444444,1.07882844444444,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1974,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1975,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1976,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1977,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1978,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1979,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1980,NA,NA,NA,NA,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1981,2079,2079,372.958791,372.958791,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1982,3519,3519,466.219851833333,466.219851833333,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1983,2980,2980,420.906517277778,420.906517277778,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1984,4555,4555,662.009367663569,662.009367663569,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1985,91414,91414,6683.54385587187,6683.54385587187,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1986,42626,42626,3221.69205432337,3221.69205432337,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1987,24995,24995,2082.42409690816,2082.42409690816,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1988,85010,85010,6534.45530384352,6534.45530384352,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1989,71198,71198,5279.85996089795,5279.85996089795,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1990,105767,105767,8202.7146469552,8202.7146469552,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1991,108591,108591,8099.75375246568,8099.75375246568,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1992,158622,158622,11628.741620968,11628.741620968,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1993,111425,111425,8391.8834407408,8391.8834407408,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1994,62842,62842,4715.92614835652,4715.92614835652,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1995,40100.9136066802,40100.9136066802,4680.04725725712,4680.04725725712,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1996,46713.4657738307,46713.4657738307,7198.38132312411,7198.38132312411,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1997,58083.6555406945,58083.6555406945,7707.58544430709,7707.58544430709,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1998,79699.6540997701,79699.6540997701,9440.38394313829,9440.38394313829,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1999,43639.22162815,43639.22162815,5615.68067824716,5615.68067824716,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2000,19079.5688776684,19079.5688776684,4594.58381710402,4594.58381710402,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2001,35052.5779504018,35052.5779504018,8486.1433881318,8486.1433881318,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2002,58647,58647,7556.12694939058,7556.12694939058,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2003,81347.948713672,81347.948713672,11141.6025017349,11141.6025017349,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2004,72316.8161109232,72316.8161109232,9691.08999507729,9691.08999507729,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2005,54763.3184685378,54763.3184685378,6859.73913949258,6859.73913949258,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2006,68379,68379,9862.82166365647,9862.82166365647,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2007,30703.6380402296,30703.6380402296,4574.92870693344,4574.92870693344,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2008,38147.0469219522,38147.0469219522,4980.51218754451,4980.51218754451,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2009,33411.8085963958,33411.8085963958,4580.58140954698,4580.58140954698,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2010,28925.9794183648,28925.9794183648,4395.94714930538,4395.94714930538,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2011,33897.4200773734,33897.4200773734,5108.13271809853,5108.13271809853,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2012,29074.8553022484,29074.8553022484,5001.43419717592,5001.43419717592,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2013,35364.9224202396,35364.9224202396,9370.07443722063,9370.07443722063,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2014,34967.4011982969,34967.4011982969,5532.21398857809,5532.21398857809,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2015,54949.2599760007,54949.2599760007,8173.30124678316,8173.30124678316,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2016,47285.0860251942,47285.0860251942,5922.30967160958,5922.30967160958,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2017,49156.8128338237,49156.8128338237,4992.26520351767,4992.26520351767,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",2018,60753.3770589565,60753.3770589565,6371.6768165707,6371.6768165707,"CK-31","West Vancouver Island-South_FA_0.x","DU24",NA,NA
"Ck_SBC","Chinook",1982,500,500,41.2538049940547,41.2538049940547,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1983,479,479,39.5211451843044,39.5211451843044,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1984,1223,1223,100.906807015458,100.906807015458,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1985,800,800,66.0060879904876,66.0060879904876,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1986,701,701,57.8378346016648,57.8378346016648,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1987,4988,4988,2775.54011888563,2775.54011888563,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1988,7078,7078,3291.55310110731,3291.55310110731,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1989,9642,9642,4400.89945708234,4400.89945708234,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1990,17728,17728,5043.00376764826,5043.00376764826,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1991,20226,20226,4334.02461282142,4334.02461282142,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1992,31255,31255,6551.11347373291,6551.11347373291,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1993,13145,13145,1084.5625332937,1084.5625332937,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1994,23162,23162,1911.04126254459,1911.04126254459,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1995,26264,26264,3874.09126205555,3874.09126205555,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1996,23506,23506,3549.277922196,3549.277922196,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1997,28651,28651,5571.11597655899,5571.11597655899,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1998,36547,36547,8889.83051635805,8889.83051635805,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1999,23972.5717625288,23972.5717625288,5174.63589877456,5174.63589877456,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2000,12674.1653061563,12674.1653061563,2599.51601405133,2599.51601405133,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2001,18719,18719,2660.31462615273,2660.31462615273,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2002,32444,32444,5470.09130047893,5470.09130047893,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2003,37864,37864,4478.44767558463,4478.44767558463,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2004,50001,50001,7308.44167876351,7308.44167876351,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2005,9988,9988,2512.83242205749,2512.83242205749,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2006,26650,26650,4223.18035235913,4223.18035235913,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2007,10958.919885672,10958.919885672,1910.23673565526,1910.23673565526,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2008,16157,16157,2479.2246208323,2479.2246208323,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2009,22687,22687,2946.88075473808,2946.88075473808,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2010,23756.725362639,23756.725362639,3493.31641979994,3493.31641979994,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2011,27589.7383544477,27589.7383544477,3889.83431905906,3889.83431905906,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2012,9935.18397408314,9935.18397408314,2193.43081184337,2193.43081184337,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2013,74630,74630,8302.52236475221,8302.52236475221,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2014,23789.8795144232,23789.8795144232,5083.28674789168,5083.28674789168,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2015,50764,50764,6725.76228788872,6725.76228788872,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2016,48705,48705,6711.96850000207,6711.96850000207,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2017,20760,20760,4188.28072978825,4188.28072978825,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",2018,20854.3247427602,20854.3247427602,4646.47896848111,4646.47896848111,"CK-32","West Vancouver Island-Nootka & Kyuquot_FA_0.x","DU25",NA,NA
"Ck_SBC","Chinook",1985,1342,1342,1342,1342,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1986,1330,1330,1330,1330,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1987,2178,2178,2178,2178,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1988,3500,3500,3500,3500,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1989,4819,4819,4819,4819,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1991,1000,1000,1000,1000,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1992,1211,1211,1211,1211,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1993,2414,2414,2414,2414,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1995,1665,1665,1665,1665,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1996,3971,3971,3971,3971,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1997,2638,2638,2638,2638,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1998,5297,5297,5297,5297,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1999,4185,4185,4185,4185,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2000,2572,2572,2572,2572,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2001,1450,1450,1450,1450,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2002,2485,2485,2485,2485,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2003,1757,1757,1757,1757,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2004,3658,3658,3658,3658,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2005,2354,2354,2354,2354,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2006,3071,3071,3071,3071,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2007,2764,2764,2764,2764,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2008,NA,NA,NA,NA,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2009,3440,3440,3440,3440,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2010,3560,3560,3560,3560,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2011,NA,NA,NA,NA,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2012,2814,2814,2814,2814,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2013,NA,NA,NA,NA,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2014,1185,1185,1185,1185,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2015,6516,6516,6516,6516,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2016,1988,1988,1988,1988,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2017,5567,5567,5567,5567,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",2018,723,723,723,723,"CK-33","West Vancouver Island-North_FA_0.x","DU26",NA,NA
"Ck_SBC","Chinook",1981,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1991,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1993,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1995,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1996,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1997,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1998,NA,NA,NA,NA,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1999,107,107,0.066875,0.066875,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2000,60,60,0.0375,0.0375,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2001,109,109,0.068125,0.068125,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2002,35,35,0.021875,0.021875,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2003,150,150,0.09375,0.09375,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2004,238,238,0.14875,0.14875,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2006,165,165,0.103125,0.103125,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2007,20,20,0.0125,0.0125,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2008,150,150,0.09375,0.09375,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2009,81,81,0.050625,0.050625,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2010,55,55,0.034375,0.034375,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2011,70,70,0.04375,0.04375,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2012,97,97,0.060625,0.060625,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",2018,101,101,0.063125,0.063125,"CK-82","Upper Adams River_SU_x.x","DU_NA",NA,NA
"Ck_SBC","Chinook",1973,326,326,20.2614377501352,20.2614377501352,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1974,338,338,21.0072575446187,21.0072575446187,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1975,357,357,22.1881388858842,22.1881388858842,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1976,232,232,14.4191826933477,14.4191826933477,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1977,513,513,31.8837962141697,31.8837962141697,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1978,557,557,34.6184687939426,34.6184687939426,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1979,1033,1033,64.2026539751215,64.2026539751215,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1980,946,946,58.7954604651161,58.7954604651161,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1981,821,821,81.182485988422,81.182485988422,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1982,1545,1545,257.942903068058,257.942903068058,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1983,1817,1817,257.189243531037,257.189243531037,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1984,1599,1599,325.686188239222,325.686188239222,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1985,600,600,92.1694429367893,92.1694429367893,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
"Ck_SBC","Chinook",1986,1138,1138,184.832291777337,184.832291777337,"CK-83","East Vancouver Island-Georgia Strait_SU_0.3","DU20",NA,NA
